ITEM: TIMESTEP
25000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
47 -75.8072 
48 156.212 
49 159.85 
50 44.4065 
51 162.678 
52 46.6393 
53 -76.9199 
54 172.654 
55 -69.5299 
56 49.9191 
57 125.39 
58 6.3794 
59 -119.404 
60 124.662 
61 -1.1222 
62 -116.328 
63 -108.563 
64 125.653 
65 10.4468 
66 -46.5346 
67 -165.262 
68 69.1506 
69 -149.218 
70 -30.5629 
71 86.6724 
72 97.3047 
73 -28.4247 
74 -146.103 
75 -146.536 
76 95.7624 
77 -25.3772 
78 -139.094 
79 99.7666 
80 -21.3918 
81 -20.4538 
82 -141.593 
83 97.2482 
84 80.0855 
85 -162.458 
86 -41.0857 
87 163.6 
88 -79.6525 
89 43.7008 
90 24.1878 
91 -91.8087 
92 142.816 
93 33.536 
94 -91.8388 
95 149.533 
96 152.077 
97 26.702 
98 -91.9266 
99 167.682 
100 50.4643 
101 -63.0284 
102 55.8384 
103 -61.6227 
104 -179.137 
105 54.4772 
106 -63.0372 
107 171.938 
108 179.729 
109 62.2144 
110 -62.8103 
111 129.748 
112 1.45934 
113 -121.308 
114 66.0236 
115 -171.361 
116 -53.0321 
ITEM: TIMESTEP
26300
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -163.209 
2 -43.5672 
3 79.3927 
4 81.4851 
5 -46.4723 
6 -173.713 
7 72.04 
8 -55.2006 
9 -160.003 
10 -172.97 
11 59.7892 
12 -45.0128 
13 151.072 
14 24.5886 
15 -92.0816 
16 -162.609 
17 -39.5127 
18 79.9085 
19 74.1035 
20 -43.555 
21 -158.693 
22 83.6483 
23 -42.3947 
24 -160.053 
25 -100.124 
26 18.688 
27 160.854 
28 43.1456 
29 -72.7482 
30 163.647 
31 47.7529 
32 -78.6453 
33 -72.7002 
34 171.406 
35 45.0078 
36 -80.6665 
37 163.798 
38 38.2118 
39 -118.876 
40 127.704 
41 7.11649 
42 -44.8479 
43 -44.6383 
44 -168.041 
45 80.5453 
46 65.7074 
47 -57.6956 
48 -169.109 
49 -170.031 
50 66.5655 
51 -171.087 
52 60.7937 
53 -51.5382 
54 171.751 
55 -69.7204 
56 57.6128 
57 90.9552 
58 -34.7346 
59 -153.993 
60 73.5707 
61 -45.6876 
62 -160.739 
63 -163.913 
64 76.8291 
65 -38.2227 
66 -87.8783 
67 160.135 
68 43.5425 
69 -139.901 
70 -20.0143 
71 98.3413 
72 123.887 
73 0.460875 
74 -119.643 
75 -160.517 
76 79.434 
77 -39.0924 
78 -152.797 
79 88.6768 
80 -32.748 
81 -37.9387 
82 -156.465 
83 82.1101 
84 53.9923 
85 174.402 
86 -68.8621 
87 179.683 
88 -59.6288 
89 59.5319 
90 64.6503 
91 -52.5172 
92 -173.092 
93 71.5177 
94 -49.057 
95 -171.315 
96 -170.98 
97 68.4454 
98 -53.8123 
99 -160.775 
100 86.171 
101 -30.1793 
102 64.2957 
103 -46.7159 
104 -171.247 
105 70.844 
106 -53.6871 
107 -178.144 
108 -176.639 
109 58.8297 
110 -65.6276 
111 -175.928 
112 63.6333 
113 -61.3374 
114 9.91857 
115 131.705 
116 -105.998 
ITEM: TIMESTEP
26400
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -148.331 
2 -14.1523 
3 98.9573 
4 84.6165 
5 -32.8765 
6 -151.114 
7 81.7331 
8 -36.5046 
9 -160.774 
10 -166.415 
11 75.347 
12 -48.9223 
13 166.278 
14 43.4101 
15 -76.7485 
16 -136.316 
17 -19.3413 
18 98.4891 
19 69.5941 
20 -57.2406 
21 -164.466 
22 68.6993 
23 -43.9267 
24 -170.761 
25 -126.442 
26 -3.52352 
27 171.292 
28 52.4085 
29 -70.9222 
30 177.357 
31 54.0265 
32 -63.7597 
33 -68.8787 
34 167.791 
35 50.0045 
36 -79.7541 
37 155.188 
38 36.8638 
39 -102.994 
40 146.351 
41 29.2558 
42 -69.6714 
43 -83.3035 
44 161.223 
45 49.7007 
46 34.8282 
47 -80.6454 
48 167.832 
49 157.324 
50 41.8507 
51 179.298 
52 63.5767 
53 -59.4759 
54 162.297 
55 -82.3803 
56 29.0687 
57 80.1419 
58 -36.547 
59 -147.611 
60 79.5092 
61 -31.5552 
62 -163.802 
63 -159.429 
64 89.5068 
65 -42.7399 
66 -93.721 
67 145.639 
68 26.3045 
69 -153.439 
70 -35.9926 
71 90.6318 
72 155.172 
73 39.0175 
74 -82.0378 
75 -145.876 
76 95.2382 
77 -21.4338 
78 -143.74 
79 99.5876 
80 -24.8548 
81 -23.7985 
82 -140.47 
83 95.0871 
84 75.6005 
85 -159.673 
86 -46.7382 
87 -173.183 
88 -59.2446 
89 60.5248 
90 63.5418 
91 -58.8917 
92 -172.913 
93 66.7704 
94 -47.2509 
95 -170.796 
96 -178.857 
97 67.1217 
98 -56.4235 
99 -165.186 
100 72.886 
101 -43.9012 
102 45.8681 
103 -68.3835 
104 165.511 
105 52.2352 
106 -73.87 
107 166.487 
108 171.323 
109 45.2173 
110 -74.4259 
111 56.8744 
112 -61.6644 
113 172.118 
114 -20.0651 
115 99.1921 
116 -139.667 
ITEM: TIMESTEP
26500
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -153.77 
2 -33.4566 
3 84.5145 
4 86.9843 
5 -39.4232 
6 -155.002 
7 80.3201 
8 -35.2587 
9 -153.272 
10 -164.412 
11 80.0088 
12 -38.0049 
13 170.19 
14 53.041 
15 -70.6229 
16 -169.602 
17 -52.6642 
18 71.0006 
19 103.48 
20 -13.7414 
21 -138.714 
22 104.064 
23 -18.5 
24 -135.722 
25 -113.568 
26 -1.57343 
27 -162.602 
28 81.0433 
29 -41.6755 
30 -157.614 
31 79.667 
32 -41.2598 
33 -47.7019 
34 -170.421 
35 68.6525 
36 -82.1433 
37 160.808 
38 42.3343 
39 -66.071 
40 174.633 
41 57.3648 
42 -120.447 
43 -122.288 
44 127.692 
45 -0.222141 
46 -3.01451 
47 -113.034 
48 119.052 
49 117.487 
50 7.46682 
51 151.579 
52 36.7856 
53 -81.7132 
54 110.148 
55 -126.568 
56 -14.7935 
57 115.069 
58 -10.2548 
59 -119.282 
60 116.94 
61 7.91232 
62 -117.736 
63 -130.451 
64 120.521 
65 -5.12733 
66 -97.1071 
67 136.078 
68 21.7992 
69 -176.422 
70 -60.9922 
71 66.7663 
72 170.871 
73 55.7077 
74 -62.935 
75 -104.743 
76 132.216 
77 15.1571 
78 -119.694 
79 123.248 
80 3.34756 
81 6.03308 
82 -111.025 
83 129.074 
84 88.4685 
85 -156.16 
86 -41.4621 
87 132.88 
88 -104.623 
89 12.5579 
90 66.3878 
91 -52.238 
92 -162.38 
93 71.1579 
94 -38.9838 
95 -170.216 
96 -156.78 
97 93.0786 
98 -38.1538 
99 172.106 
100 60.0691 
101 -70.0007 
102 69.0703 
103 -55.0272 
104 -178.393 
105 59.5889 
106 -63.7765 
107 -176.314 
108 -176.911 
109 59.724 
110 -52.8132 
111 -31.8988 
112 -153.016 
113 84.6028 
114 64.3757 
115 -178.456 
116 -60.9651 
ITEM: TIMESTEP
26600
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -169.662 
2 -50.5668 
3 70.9331 
4 98.8236 
5 -27.4095 
6 -143.679 
7 82.8062 
8 -33.4629 
9 -150.961 
10 -158.776 
11 84.9545 
12 -32.5433 
13 157.27 
14 36.0564 
15 -77.3136 
16 -178.91 
17 -55.4605 
18 63.7841 
19 125.874 
20 1.67517 
21 -113.353 
22 122.449 
23 -0.711763 
24 -124.911 
25 -113.68 
26 3.33819 
27 -138.384 
28 90.7313 
29 -24.5867 
30 -152.796 
31 91.8865 
32 -21.9105 
33 -36.1701 
34 -151.488 
35 94.7149 
36 -97.2187 
37 148.749 
38 22.4378 
39 -73.3011 
40 176.325 
41 54.273 
42 -99.1732 
43 -88.5997 
44 141.927 
45 21.4581 
46 21.9757 
47 -107.498 
48 132.034 
49 150.769 
50 21.2953 
51 175.311 
52 55.6008 
53 -53.9107 
54 98.8201 
55 -138.465 
56 -16.1036 
57 112.761 
58 -12.4459 
59 -127.151 
60 102.521 
61 -12.1841 
62 -132.272 
63 -139.012 
64 106.282 
65 -13.8056 
66 -109.653 
67 142.527 
68 19.7417 
69 -174.768 
70 -54.3367 
71 69.2258 
72 -167.797 
73 69.5934 
74 -46.8752 
75 -107.165 
76 134.04 
77 14.242 
78 -103.418 
79 136.785 
80 15.3772 
81 11.6855 
82 -108.112 
83 130.48 
84 70.1349 
85 -171.354 
86 -50.6623 
87 93.6465 
88 -143.996 
89 -27.2653 
90 55.2652 
91 -64.5836 
92 173.895 
93 66.3249 
94 -55.1961 
95 -173.826 
96 -177.539 
97 60.9401 
98 -57.69 
99 -167.921 
100 76.2834 
101 -51.2477 
102 68.5512 
103 -55.347 
104 -170.596 
105 62.3959 
106 -52.8533 
107 -173.706 
108 -175.216 
109 69.5349 
110 -51.3178 
111 -11.5959 
112 -137.604 
113 106.72 
114 53.3922 
115 175.033 
116 -69.4402 
ITEM: TIMESTEP
26700
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -159.145 
2 -26.3413 
3 83.0489 
4 112.454 
5 -4.02576 
6 -121.993 
7 116.135 
8 -1.83211 
9 -127.386 
10 -134.188 
11 107.845 
12 -17.7086 
13 136.637 
14 16.3613 
15 -94.8319 
16 -162.069 
17 -45.4323 
18 76.8731 
19 109.954 
20 -5.21119 
21 -132.192 
22 112.643 
23 -17.3444 
24 -132.509 
25 -107.21 
26 8.08616 
27 -143.647 
28 96.2774 
29 -18.6467 
30 -151.89 
31 93.1861 
32 -31.8146 
33 -23.3786 
34 -138.303 
35 96.6967 
36 -83.6884 
37 161.828 
38 37.3439 
39 -106.71 
40 135.099 
41 22.5958 
42 -72.0193 
43 -84.1692 
44 158.966 
45 46.1763 
46 31.2652 
47 -85.6001 
48 161.611 
49 157.635 
50 40.77 
51 -159.966 
52 80.1783 
53 -34.3781 
54 75.2011 
55 -165.671 
56 -39.9483 
57 145.248 
58 28.2317 
59 -93.9892 
60 138.573 
61 16.3524 
62 -104.41 
63 -94.0107 
64 143.768 
65 23.0056 
66 -97.2285 
67 150.89 
68 25.3591 
69 160.728 
70 -79.9404 
71 42.9906 
72 -158.117 
73 78.0295 
74 -35.1867 
75 -89.3116 
76 156.571 
77 41.4896 
78 -79.9337 
79 164.985 
80 34.1835 
81 31.8505 
82 -83.2311 
83 145.968 
84 60.589 
85 -173.541 
86 -52.3531 
87 72.4313 
88 -177.016 
89 -59.9953 
90 46.5869 
91 -82.002 
92 157.026 
93 39.3474 
94 -81.6248 
95 167.936 
96 149.629 
97 28.6573 
98 -81.7816 
99 -140.15 
100 110.89 
101 -5.93493 
102 47.8504 
103 -75.3251 
104 176.843 
105 32.8723 
106 -74.9592 
107 156.048 
108 151.86 
109 44.029 
110 -84.9641 
111 -30.2618 
112 -149.739 
113 98.8104 
114 94.6504 
115 -143.457 
116 -32.0566 
ITEM: TIMESTEP
26800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -155.623 
2 -34.205 
3 82.3903 
4 125.887 
5 8.43708 
6 -115.326 
7 132.533 
8 8.77008 
9 -110.017 
10 -111.721 
11 124.516 
12 5.72896 
13 142.407 
14 18.265 
15 -102.255 
16 -176.235 
17 -56.4913 
18 62.5664 
19 114.452 
20 -7.18694 
21 -131.3 
22 107.061 
23 4.25469 
24 -117.384 
25 -116.918 
26 8.11222 
27 -149.18 
28 91.3154 
29 -20.4965 
30 -139.56 
31 108.628 
32 -20.0556 
33 -27.2122 
34 -139.024 
35 92.2924 
36 -66.4782 
37 166.177 
38 47.9705 
39 -141.593 
40 99.6918 
41 -24.2233 
42 -73.7263 
43 -78.4686 
44 160.322 
45 44.3512 
46 37.9842 
47 -83.2255 
48 160.804 
49 163.454 
50 42.2442 
51 -143.116 
52 100.228 
53 -15.6157 
54 98.8421 
55 -145.182 
56 -22.9132 
57 135.153 
58 23.3193 
59 -96.5601 
60 145.577 
61 25.698 
62 -102.589 
63 -95.2173 
64 144.903 
65 16.616 
66 -113.435 
67 126.987 
68 1.70319 
69 169.317 
70 -74.8138 
71 45.6982 
72 -168.612 
73 71.5479 
74 -44.2646 
75 -102.699 
76 133.402 
77 20.2995 
78 -111.593 
79 135.304 
80 12.306 
81 4.14334 
82 -108.959 
83 128.043 
84 89.8496 
85 -151.325 
86 -35.2599 
87 75.199 
88 -164.179 
89 -48.6717 
90 66.6204 
91 -51.9415 
92 -167.795 
93 74.221 
94 -41.6327 
95 -167.217 
96 -174.815 
97 69.3312 
98 -56.2532 
99 -141.582 
100 89.8503 
101 -23.2921 
102 75.5425 
103 -36.5989 
104 -158.744 
105 85.0535 
106 -37.0917 
107 -162.805 
108 -156.95 
109 80.9048 
110 -44.8086 
111 104.968 
112 -17.5788 
113 -131.247 
114 -75.5707 
115 49.7269 
116 163.576 
ITEM: TIMESTEP
26900
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -179.878 
2 -67.9204 
3 47.7463 
4 130.591 
5 10.8048 
6 -116.19 
7 140.136 
8 13.1417 
9 -100.077 
10 -103.513 
11 129.493 
12 16.2739 
13 161.945 
14 35.8243 
15 -82.4502 
16 179.789 
17 -61.5627 
18 57.4447 
19 149.461 
20 23.7034 
21 -86.7796 
22 147.462 
23 37.3613 
24 -88.3967 
25 -111.65 
26 12.2167 
27 -76.3523 
28 172.459 
29 49.4319 
30 -73.2871 
31 163.686 
32 37.902 
33 45.9642 
34 -77.0626 
35 157.153 
36 -96.908 
37 154.853 
38 25.6393 
39 -172.991 
40 63.7742 
41 -61.4023 
42 -53.7602 
43 -46.1402 
44 -159.612 
45 67.3501 
46 66.277 
47 -47.1951 
48 179.767 
49 -167.251 
50 79.2773 
51 -135.85 
52 106.516 
53 -7.53644 
54 159.021 
55 -74.1738 
56 36.576 
57 127.248 
58 5.32476 
59 -109.328 
60 130.095 
61 15.4419 
62 -107.982 
63 -125.065 
64 120.282 
65 -3.14188 
66 176.84 
67 58.8558 
68 -56.8931 
69 -176.259 
70 -61.6779 
71 59.7757 
72 162.03 
73 38.3122 
74 -81.1213 
75 -112.425 
76 119.789 
77 10.2818 
78 -115.096 
79 135.397 
80 12.6901 
81 5.80857 
82 -103.699 
83 133.594 
84 104.222 
85 -136.027 
86 -20.0989 
87 92.0042 
88 -139.485 
89 -31.3144 
90 57.1896 
91 -63.4698 
92 -178.963 
93 45.9874 
94 -69.5056 
95 166.647 
96 178.062 
97 62.5692 
98 -61.2784 
99 -161.766 
100 71.9275 
101 -42.0678 
102 46.0664 
103 -57.7363 
104 -179.127 
105 63.9091 
106 -57.4821 
107 167.712 
108 179.237 
109 57.8462 
110 -76.9599 
111 -15.562 
112 -134.865 
113 108.996 
114 104.239 
115 -146.673 
116 -30.0911 
ITEM: TIMESTEP
27000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -165.648 
2 -46.4897 
3 71.9748 
4 106.308 
5 -12.5045 
6 -128.634 
7 108.739 
8 -7.39092 
9 -132.449 
10 -137.075 
11 106.795 
12 -18.2627 
13 -173.766 
14 67.4024 
15 -54.3423 
16 139.996 
17 -98.5796 
18 18.0045 
19 -179.462 
20 58.7813 
21 -57.8614 
22 -179.618 
23 64.8055 
24 -56.951 
25 -122.343 
26 -0.349005 
27 -73.433 
28 162.494 
29 46.2264 
30 -82.9025 
31 160.83 
32 41.1709 
33 30.4522 
34 -85.815 
35 154.526 
36 -83.168 
37 160.373 
38 47.9919 
39 -155.51 
40 87.7153 
41 -34.1706 
42 -53.1599 
43 -53.6144 
44 -165.924 
45 67.0048 
46 60.2312 
47 -52.0779 
48 -179.15 
49 -173.779 
50 73.9117 
51 -131.005 
52 106.954 
53 -4.28482 
54 161.215 
55 -74.3226 
56 40.1697 
57 154.746 
58 31.6452 
59 -83.1275 
60 148.828 
61 34.055 
62 -88.0718 
63 -96.2008 
64 149.026 
65 26.8997 
66 -178.246 
67 66.9583 
68 -49.5708 
69 -173.401 
70 -59.4744 
71 72.9133 
72 152.462 
73 30.7845 
74 -84.5338 
75 -122.827 
76 121.227 
77 5.76539 
78 -114.92 
79 129.619 
80 1.02615 
81 3.5121 
82 -111.949 
83 119.458 
84 66.9119 
85 -173.596 
86 -57.667 
87 68.8389 
88 -176.986 
89 -62.4433 
90 60.373 
91 -52.3599 
92 -174.002 
93 65.1885 
94 -56.4537 
95 177.921 
96 -179.058 
97 59.3002 
98 -66.3248 
99 -178.049 
100 63.0849 
101 -54.1375 
102 72.3375 
103 -43.5027 
104 -155.218 
105 66.7481 
106 -44.9676 
107 -177.412 
108 -164.825 
109 83.4595 
110 -48.9846 
111 34.421 
112 -82.2389 
113 153.354 
114 23.0702 
115 137.751 
116 -112.256 
ITEM: TIMESTEP
27100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 91.6094 
2 -31.3132 
3 -154.394 
4 79.9988 
5 -43.0822 
6 -157.079 
7 -158.71 
8 78.2094 
9 -35.7869 
10 -70.81 
11 171.838 
12 54.8616 
13 -83.3155 
14 154.342 
15 36.4561 
16 -85.0169 
17 157.097 
18 37.3252 
19 29.7712 
20 -88.1152 
21 152.113 
22 158.76 
23 -78.4958 
24 38.0725 
25 -143.875 
26 -16.8108 
27 93.3523 
28 -150.001 
29 89.1952 
30 -37.424 
31 157.559 
32 -88.6535 
33 43.952 
34 150.596 
35 23.9754 
36 -89.9758 
37 143.404 
38 35.9332 
39 -90.687 
40 -107.045 
41 16.6347 
42 -146.916 
43 97.9483 
44 -17.726 
45 -88.5677 
46 -97.2681 
47 145.959 
48 26.4855 
49 23.1104 
50 -93.6626 
51 146.864 
52 147.679 
53 30.9056 
54 -132.924 
55 112.107 
56 -8.32875 
57 -168.926 
58 -52.8815 
59 67.0979 
60 141.218 
61 25.3935 
62 -97.9315 
63 143.787 
64 20.4615 
65 -100.389 
66 -94.9447 
67 141.73 
68 20.8799 
69 158.007 
70 37.4798 
71 -82.746 
72 -171.45 
73 60.9907 
74 -46.2441 
75 -127.449 
76 106.182 
77 -6.80607 
78 -130.749 
79 116.262 
80 -4.38099 
81 -24.8164 
82 -137.805 
83 101.552 
84 76.878 
85 -155.505 
86 -44.4561 
87 -77.3034 
88 173.744 
89 46.8539 
90 152.067 
91 30.6273 
92 -81.5929 
93 70.8843 
94 -50.3051 
95 -163.885 
96 72.8139 
97 -40.766 
98 -165.997 
99 -171.003 
100 75.4174 
101 -49.8133 
102 81.7604 
103 -158.905 
104 -44.2099 
105 74.117 
106 -163.456 
107 -40.3635 
108 64.921 
109 -56.3222 
110 178.207 
111 56.001 
112 -69.4703 
113 177.244 
114 -176.941 
115 57.588 
116 -55.6975 
ITEM: TIMESTEP
27200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 87.5997 
2 -35.4986 
3 -155.555 
4 88.0668 
5 -31.9894 
6 -148.835 
7 -155.541 
8 84.4024 
9 -32.4432 
10 -67.5401 
11 167.9 
12 52.555 
13 -104.71 
14 142.769 
15 38.0058 
16 -93.9223 
17 161.314 
18 18.5984 
19 18.8686 
20 -85.895 
21 131.389 
22 139.252 
23 -104.155 
24 3.39069 
25 -153.78 
26 -35.364 
27 82.8424 
28 -172.127 
29 71.1601 
30 -48.1137 
31 179.013 
32 -56.8657 
33 59.0821 
34 155.262 
35 43.4938 
36 -86.1206 
37 162.111 
38 31.1659 
39 -80.6024 
40 -116.617 
41 3.08613 
42 -151.272 
43 86.5923 
44 -32.4669 
45 -95.0509 
46 -92.3009 
47 148.417 
48 28.3263 
49 15.5983 
50 -103.683 
51 136.225 
52 144.322 
53 25.0402 
54 -126.318 
55 111.739 
56 5.57556 
57 -162.62 
58 -50.7031 
59 76.8863 
60 152.711 
61 34.2518 
62 -86.5794 
63 152.118 
64 31.2868 
65 -89.4232 
66 -85.9949 
67 153.174 
68 32.4638 
69 -169.167 
70 69.6856 
71 -48.7571 
72 -172.498 
73 68.4311 
74 -50.224 
75 -126.287 
76 105.737 
77 -5.3802 
78 -132.795 
79 116.088 
80 -4.81905 
81 -17.9493 
82 -129.066 
83 110.026 
84 105.957 
85 -124.786 
86 -15.0369 
87 53.3858 
88 -62.9433 
89 169.98 
90 140.531 
91 21.259 
92 -92.7707 
93 50.8726 
94 -55.5524 
95 171.306 
96 67.5555 
97 -65.5863 
98 173.98 
99 -175.734 
100 51.1247 
101 -69.3086 
102 -9.39015 
103 99.9754 
104 -130.24 
105 76.9038 
106 -161.558 
107 -47.0098 
108 66.3362 
109 -55.0977 
110 -164.713 
111 65.2316 
112 -44.3841 
113 -173.335 
114 -167.115 
115 83.2697 
116 -45.6808 
ITEM: TIMESTEP
27300
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 139.142 
2 15.5033 
3 -97.5365 
4 140.109 
5 27.0692 
6 -96.2521 
7 -105.475 
8 141.485 
9 18.1639 
10 -137.412 
11 103.42 
12 -22.1858 
13 -97.848 
14 151.176 
15 33.3465 
16 -88.9037 
17 153.267 
18 22.0726 
19 34.6458 
20 -83.1834 
21 145.622 
22 148.801 
23 -96.4934 
24 15.7215 
25 -175.866 
26 -54.3016 
27 59.2664 
28 174.096 
29 50.3531 
30 -69.3429 
31 -174.918 
32 -45.9309 
33 63.5845 
34 173.107 
35 39.3966 
36 -63.9699 
37 162.32 
38 57.5464 
39 -76.164 
40 -101.465 
41 37.7425 
42 -143.904 
43 96.178 
44 -26.5962 
45 -98.7963 
46 -86.4369 
47 151.878 
48 29.2619 
49 29.2017 
50 -92.4834 
51 144.901 
52 145.505 
53 23.8197 
54 -118.772 
55 110.453 
56 -6.10621 
57 171.304 
58 -73.2535 
59 50.7539 
60 152.711 
61 36.7808 
62 -91.7837 
63 158.818 
64 30.2531 
65 -85.2526 
66 -78.3428 
67 153.093 
68 37.587 
69 -155.688 
70 84.3328 
71 -37.481 
72 172.842 
73 48.2541 
74 -69.1735 
75 -144.559 
76 98.8448 
77 -13.3605 
78 -140.414 
79 107.381 
80 -23.8173 
81 -13.509 
82 -125.714 
83 103.088 
84 121.842 
85 -119.652 
86 -10.1686 
87 61.1622 
88 -66.5919 
89 -172.09 
90 163.859 
91 46.9027 
92 -73.7845 
93 53.5299 
94 -62.9499 
95 176.588 
96 65.0103 
97 -55.4521 
98 -178.51 
99 174.717 
100 54.2546 
101 -68.8032 
102 102.414 
103 -143.177 
104 -11.6975 
105 73.7185 
106 -165.926 
107 -47.927 
108 66.8021 
109 -53.6508 
110 -168.687 
111 65.4529 
112 -49.5832 
113 -174.094 
114 -171.629 
115 73.3345 
116 -51.1765 
ITEM: TIMESTEP
27400
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 162.943 
2 42.9801 
3 -81.2699 
4 163.395 
5 39.1451 
6 -76.642 
7 -78.7606 
8 156.989 
9 41.2023 
10 -100.438 
11 143.053 
12 28.8358 
13 -89.0464 
14 147.503 
15 22.4888 
16 -96.6909 
17 138.295 
18 26.7596 
19 12.7542 
20 -112.26 
21 136.205 
22 -153.293 
23 -27.8297 
24 91.3687 
25 164.95 
26 -67.7332 
27 43.6195 
28 154.694 
29 30.1558 
30 -85.3097 
31 -150.043 
32 -33.3021 
33 85.6687 
34 173.994 
35 60.6469 
36 -60.4236 
37 -173.77 
38 58.86 
39 -54.4867 
40 -153.678 
41 -45.0529 
42 169.414 
43 44.7949 
44 -64.7918 
45 -90.6672 
46 -100.372 
47 142.861 
48 28.6701 
49 20.933 
50 -95.8335 
51 149.975 
52 140.29 
53 23.5238 
54 -93.0224 
55 144.334 
56 25.9046 
57 179.54 
58 -57.2256 
59 53.6191 
60 111.507 
61 -13.541 
62 -127.009 
63 110.652 
64 -2.81659 
65 -124.3 
66 -135.634 
67 110.898 
68 -10.5854 
69 -150.426 
70 89.8253 
71 -30.3062 
72 -170.565 
73 77.0314 
74 -41.5327 
75 -154.831 
76 80.6507 
77 -33.1361 
78 -161.316 
79 84.8977 
80 -36.7968 
81 -45.4478 
82 -159.235 
83 79.071 
84 97.124 
85 -140.904 
86 -23.3708 
87 -76.5855 
88 160.453 
89 49.9449 
90 179.421 
91 65.4276 
92 -65.6857 
93 62.893 
94 -55.9907 
95 -171.326 
96 60.7804 
97 -54.5553 
98 179.664 
99 -176.637 
100 68.0276 
101 -57.753 
102 17.4764 
103 132.373 
104 -103.695 
105 78.0583 
106 -162.963 
107 -43.1044 
108 69.9771 
109 -48.4464 
110 -169.546 
111 69.9905 
112 -51.1087 
113 -171.586 
114 -179.012 
115 59.8884 
116 -60.589 
ITEM: TIMESTEP
27500
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 148.046 
2 41.9072 
3 -83.6609 
4 154.056 
5 28.4881 
6 -99.8047 
7 -80.2713 
8 154.161 
9 25.8679 
10 -111.01 
11 127.577 
12 6.38966 
13 -104.605 
14 134.513 
15 11.2942 
